f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209
852.57,276.999,0.620644,853.415,296.427,0.736717,854.259,314.166,0.754437,860.172,332.749,0.789333,866.085,351.332,0.753833,872.843,368.226,0.749433,880.445,385.12,0.814041,889.737,397.791,0.754177,908.32,401.169,0.788863,932.816,399.48,0.757307,954.778,391.878,0.829995,974.206,378.363,0.821139,989.411,359.779,0.819582,1002.08,340.351,0.812697,1008.84,318.389,0.877816,1012.22,297.272,0.815923,1014.75,275.31,0.75088,857.638,250.814,0.839973,863.551,246.59,0.806441,871.998,244.901,0.838756,879.6,245.745,0.818613,887.203,249.124,0.841137,931.971,244.901,0.731819,942.952,243.211,0.843636,955.623,243.211,0.883596,968.293,244.901,0.8614,977.585,254.192,0.751915,908.32,271.086,0.880781,907.475,284.601,0.915773,906.631,298.117,0.860067,904.096,311.632,0.790962,891.426,322.613,0.788422,898.184,325.147,0.865076,906.631,325.992,0.900929,915.078,325.147,0.955273,922.68,323.457,0.815084,866.93,272.776,0.896374,873.687,269.397,0.900565,882.134,269.397,0.860823,888.892,274.465,0.767366,881.29,277.844,0.882818,873.687,277.844,0.929468,937.04,276.999,0.897303,946.331,270.242,0.868283,955.623,270.242,0.931309,964.07,275.31,0.837779,955.623,278.689,0.905375,947.176,278.689,0.872967,884.668,352.177,0.832274,888.892,345.42,0.869678,898.184,342.885,0.793668,906.631,345.42,0.873184,915.078,343.73,0.889753,926.903,346.264,0.865884,936.195,352.177,0.862203,927.748,359.779,0.886597,915.922,365.692,0.896465,906.631,365.692,0.874333,895.649,364.848,0.892264,888.047,358.935,0.888841,888.892,352.177,0.850912,898.184,352.177,0.88946,905.786,352.177,0.888723,915.078,352.177,0.915723,928.593,352.177,0.811242,915.078,352.177,0.930852,906.631,352.177,0.880938,898.184,352.177,0.888265,879.6,271.086,0.848248,949.71,272.776,0.875678
544.539,280.655,0.888937,550.171,325.711,0.862853,565.19,370.767,0.790626,583.963,415.823,0.757871,608.369,459.002,0.783207,636.529,498.426,0.751228,662.811,534.096,0.777053,696.604,560.378,0.816091,741.66,564.133,0.847039,799.857,550.992,0.783723,846.79,519.077,0.802387,882.46,475.898,0.755871,914.375,428.965,0.824381,936.903,374.522,0.823624,938.78,323.834,0.845007,936.903,265.636,0.846347,923.761,207.439,0.807906,544.539,222.458,0.797553,559.558,207.439,0.860614,578.331,203.684,0.903547,604.614,205.562,0.879257,625.265,211.194,0.819121,711.622,190.543,0.850819,741.66,171.77,0.869262,773.574,158.628,0.912228,812.998,158.628,0.826785,843.036,175.524,0.778456,677.83,248.74,0.842948,681.585,278.778,0.946493,681.585,308.815,0.940907,683.462,340.73,0.907085,653.425,378.277,0.833467,674.076,382.031,0.880754,696.604,383.909,1.0123,721.009,370.767,0.862058,743.537,361.381,0.826681,576.454,275.023,0.876233,591.473,260.004,0.903778,614.001,256.25,0.832316,638.406,267.514,0.898677,619.633,278.778,0.887519,593.35,280.655,0.931405,745.414,248.74,0.907523,767.942,224.335,0.833433,792.348,218.703,0.895867,818.63,222.458,0.88871,801.734,239.354,0.881385,773.574,248.74,0.938552,660.934,457.125,0.783217,668.443,434.597,0.850691,685.34,425.21,0.838429,704.113,428.965,0.868589,724.764,415.823,0.86934,754.801,421.455,0.816776,786.716,428.965,0.875187,760.433,449.616,0.835119,737.905,464.634,0.823646,713.5,474.021,0.922908,696.604,474.021,0.918262,679.708,470.266,0.824792,668.443,449.616,0.800176,690.971,443.983,0.876859,709.745,443.983,0.897476,726.641,436.474,0.860522,773.574,430.842,0.862191,726.641,434.597,0.852698,709.745,443.983,0.88734,692.849,443.983,0.869506,606.491,265.636,0.872399,784.838,231.844,0.809789
96.1373,250.34,0.789424,95.2676,272.952,0.804027,95.2676,296.434,0.76958,101.355,319.046,0.790143,110.052,340.789,0.77946,123.968,360.792,0.764265,143.101,375.576,0.78722,164.843,386.883,0.801943,187.455,389.492,0.782752,213.546,388.622,0.827764,237.898,379.925,0.753019,257.031,363.401,0.785344,269.207,341.658,0.848948,275.295,317.307,0.826271,277.034,292.086,0.836157,277.904,268.604,0.788191,277.034,245.122,0.76575,116.14,234.686,0.62334,129.186,228.598,0.73001,143.101,225.989,0.750894,157.886,228.598,0.836416,171.801,231.207,0.806052,205.719,230.337,0.793209,220.504,228.598,0.801399,235.289,229.467,0.822022,250.073,232.077,0.708451,260.51,241.643,0.600344,190.934,245.122,0.862014,191.804,259.037,0.892625,191.804,272.952,0.838372,192.674,287.737,0.734134,177.889,299.043,0.88268,184.846,299.913,0.94391,191.804,299.913,0.928683,199.631,299.913,0.909234,207.458,298.173,0.821508,133.534,250.34,0.880657,143.101,244.252,0.936811,151.798,244.252,0.943482,161.364,247.731,0.796092,150.928,250.34,0.927355,143.101,251.21,0.953264,214.416,245.122,0.856724,223.983,238.164,0.855872,234.419,239.904,0.866278,243.116,244.252,0.83575,234.419,247.731,0.894751,225.722,246.861,0.863196,155.277,330.352,0.765216,164.843,322.525,0.840207,177.889,319.916,0.865929,190.934,319.916,0.9094,203.11,319.916,0.876164,213.546,321.655,0.851936,226.592,328.613,0.821689,213.546,333.831,0.911111,201.37,334.701,0.833017,190.934,334.701,0.811457,177.889,335.57,0.851484,164.843,334.701,0.8891,163.974,327.743,0.821411,177.889,326.873,0.872922,190.934,326.873,0.859294,203.11,326.873,0.838416,215.286,327.743,0.783194,203.11,326.873,0.839442,190.934,326.873,0.867572,177.889,326.873,0.845846,146.58,245.992,0.83003,227.461,242.513,0.905436
827.333,258.494,0.641318,828.159,276.649,0.732369,829.809,293.98,0.778629,832.285,312.135,0.752416,838.062,331.116,0.773392,844.664,348.447,0.753401,852.916,364.127,0.775681,864.47,377.331,0.824683,882.625,381.457,0.787873,904.907,378.156,0.758211,928.84,369.078,0.744176,948.646,356.699,0.747866,966.802,338.544,0.750225,976.705,317.912,0.761915,984.132,294.805,0.752509,987.433,272.523,0.797144,988.258,251.892,0.770385,829.809,232.086,0.845261,835.586,226.309,0.863927,843.013,224.658,0.865503,850.44,225.484,0.860616,857.043,226.309,0.848307,899.131,224.658,0.728796,912.335,218.882,0.808071,926.364,218.882,0.830326,941.219,220.532,0.798819,949.471,231.26,0.777036,878.499,248.591,0.798334,877.674,261.795,0.829768,876.849,276.649,0.821573,876.023,289.854,0.757938,863.645,299.757,0.860966,870.247,303.058,0.87979,877.674,303.883,0.899417,888.402,300.582,0.854385,895.83,298.106,0.872749,839.712,252.717,0.873972,845.489,248.591,0.820134,856.217,248.591,0.817768,862.819,252.717,0.791203,855.392,258.494,0.837474,845.489,258.494,0.853757,909.034,252.717,0.94907,916.461,246.115,0.930994,928.015,245.29,0.910281,936.267,251.067,0.879641,928.84,256.843,0.879349,917.286,257.669,0.873812,857.868,331.116,0.839507,863.645,324.514,0.913047,871.072,318.738,0.851292,880.975,321.213,0.813264,890.053,318.738,0.915787,901.606,323.689,0.889033,910.684,328.641,0.83173,903.257,337.718,0.959452,891.703,343.495,0.860791,881.8,344.32,0.863171,870.247,344.32,0.906724,862.819,338.544,0.90139,863.645,331.116,0.852145,872.722,330.291,0.810917,880.975,330.291,0.853642,890.053,329.466,0.881633,902.432,329.466,0.786662,890.053,330.291,0.887692,880.975,331.116,0.858622,871.897,330.291,0.835974,851.266,251.892,0.844199,922.238,250.241,0.897422
4.38651,211.206,0.0124632,4.38651,211.206,0.000582534,44.6582,232.684,0.000124974,44.1213,232.684,0.000970476,-33.2004,176.841,0.000503383,61.8408,241.275,0.000920031,63.4517,241.275,0.00678206,62.9147,241.275,0.000216364,80.0973,228.388,0.000315184,62.3778,236.98,0.00466803,72.043,229.999,0.0139015,57.5452,232.684,0.00387595,78.4864,224.093,0.000470816,61.8408,241.812,0.0154858,61.8408,241.275,0.0538179,61.3038,233.221,0.0568933,76.8756,226.241,0.0640037,61.8408,168.249,0.0104274,61.8408,168.249,0.00146907,69.8951,237.517,0.000124103,61.8408,168.249,2.0085e-05,78.4864,224.093,-1.12025e-05,4.38651,211.206,-8.78353e-05,78.4864,224.093,-5.36735e-06,78.4864,224.63,1.20485e-05,78.4864,224.63,-0.000133606,75.8017,227.314,0.000127276,4.38651,211.206,1.78845e-05,78.4864,224.63,0.000127013,77.4125,226.241,8.12717e-05,58.6191,237.517,0.000147346,78.4864,224.093,7.7279e-05,78.4864,224.63,0.00017281,77.9495,225.167,0.000241233,78.4864,224.093,7.17428e-05,69.8951,235.906,4.74049e-05,78.4864,224.093,0.000118232,4.38651,211.206,4.12253e-05,4.38651,211.206,-2.20345e-05,78.4864,224.093,-6.76338e-06,4.38651,211.206,9.4625e-06,4.38651,211.206,7.32473e-05,75.8017,227.314,-3.72242e-05,77.9495,225.167,-8.07561e-05,76.3386,227.851,-0.000101068,75.2647,227.314,5.13432e-05,62.3778,230.536,-2.96907e-05,75.2647,227.314,-0.0001114,61.8408,241.275,9.91472e-05,78.4864,224.63,9.95227e-05,78.4864,224.63,0.000209782,72.5799,214.428,-1.63048e-05,78.4864,224.093,-4.38114e-05,78.4864,224.093,0.000647841,78.4864,224.093,0.00472693,78.4864,224.093,0.000493438,78.4864,224.63,6.69568e-05,78.4864,224.63,6.75182e-05,69.8951,177.378,9.31968e-06,62.3778,241.275,2.42005e-05,78.4864,224.093,1.36446e-06,73.6538,230.536,-2.81372e-05,61.8408,168.249,-8.94169e-06,78.4864,224.093,0.000338861,78.4864,224.093,0.000917348,78.4864,224.093,0.000152894,78.4864,224.093,5.8636e-05,78.4864,224.093,0.000127322,4.38651,211.206,0.000177955,77.4125,227.851,-4.36175e-07
369.696,189.47,0.543255,367.848,219.045,0.617289,370.621,249.544,0.640022,383.56,276.346,0.663728,405.741,300.376,0.654291,433.467,316.087,0.700642,461.194,329.95,0.681563,487.996,340.117,0.70784,517.571,343.814,0.727235,532.358,331.799,0.751579,537.903,311.466,0.785854,545.297,291.133,0.81088,552.691,271.725,0.827885,559.16,252.316,0.805514,561.933,233.832,0.768171,559.16,217.196,0.770065,554.539,199.636,0.633164,442.709,185.773,0.518614,455.648,175.607,0.775385,471.36,168.213,0.870424,489.844,169.137,0.831778,506.48,172.834,0.720581,536.055,170.061,0.823437,540.676,168.213,0.894406,546.221,167.289,0.892386,552.691,167.289,0.880926,559.16,168.213,0.832549,524.04,190.394,0.848931,530.51,204.257,0.934579,536.979,219.045,0.860329,544.373,231.984,0.765586,512.95,248.62,0.823332,521.268,249.544,0.866878,530.51,250.468,0.785814,536.979,249.544,0.778185,539.752,248.62,0.686958,460.269,196.864,0.840915,471.36,193.167,0.827117,479.678,190.394,0.840633,488.92,193.167,0.809409,479.678,196.864,0.847013,470.436,197.788,0.927786,530.51,193.167,0.870632,536.979,189.47,0.90961,544.373,187.621,0.891305,548.994,191.318,0.84703,544.373,195.939,0.852847,536.979,196.864,0.921827,472.284,277.27,0.786003,492.617,270.801,0.839331,509.253,265.255,0.872072,524.04,267.104,0.817667,530.51,265.255,0.83678,536.979,268.028,0.804108,538.828,271.725,0.844976,536.055,278.194,0.855541,529.586,281.891,0.850847,522.192,284.664,0.816853,507.404,284.664,0.811234,491.693,280.967,0.788498,480.602,276.346,0.740511,508.329,271.725,0.770518,523.116,272.649,0.851316,529.586,271.725,0.891953,535.131,271.725,0.832027,529.586,271.725,0.880148,523.116,272.649,0.832133,508.329,272.649,0.749485,474.133,195.015,0.74362,537.903,190.394,0.904144
837.982,254.247,0.625778,837.134,274.611,0.711049,839.679,294.976,0.817838,845.619,314.492,0.799299,851.559,334.008,0.733687,860.044,350.979,0.771528,866.832,368.798,0.839831,879.56,382.374,0.809284,895.682,388.314,0.76488,921.138,384.071,0.78451,942.351,375.586,0.838769,961.018,361.161,0.798897,975.443,342.493,0.815925,989.02,322.129,0.80565,995.808,300.916,0.855051,997.505,279.703,0.775975,1000.9,257.641,0.709347,840.528,235.579,0.804844,847.316,231.337,0.828043,855.801,228.791,0.831274,865.984,230.488,0.842934,873.62,233.034,0.877174,915.198,233.034,0.811758,928.775,227.094,0.884445,942.351,227.094,0.905887,955.927,232.185,0.846674,966.958,239.822,0.830614,894.834,255.095,0.900485,893.985,269.52,0.887209,893.136,283.945,0.805794,890.591,298.37,0.771878,877.863,307.704,0.805616,884.651,308.552,0.844665,892.288,311.947,0.848787,900.773,309.401,0.885022,909.258,308.552,0.837773,852.407,257.641,0.830399,860.044,253.398,0.92069,867.681,253.398,0.882007,874.469,259.338,0.77151,867.681,261.884,0.824691,859.195,261.884,0.862279,923.683,261.035,0.898613,933.017,254.247,0.881379,942.351,254.247,0.951823,949.988,260.187,0.856463,942.351,265.278,0.8862,933.866,265.278,0.85309,871.923,335.705,0.849142,875.317,328.917,0.882897,882.954,326.371,0.781444,891.439,328.069,0.843229,901.622,327.22,0.874816,910.956,329.766,0.83779,921.138,335.705,0.898336,913.501,343.342,0.886845,901.622,348.433,0.940994,892.288,349.282,0.854649,881.257,349.282,0.920923,874.469,343.342,0.875604,875.317,335.705,0.881919,883.803,335.705,0.877887,891.439,336.554,0.852998,900.773,335.705,0.91352,913.501,335.705,0.794263,900.773,335.705,0.933533,891.439,336.554,0.845959,883.803,335.705,0.876944,865.135,255.944,0.773143,936.411,259.338,0.872612
791.603,300.515,0.74685,790.647,315.814,0.747865,790.647,331.114,0.764733,791.603,346.414,0.743991,795.428,362.669,0.752679,798.297,377.969,0.818876,805.946,392.312,0.853253,815.509,406.656,0.859962,831.765,411.437,0.74207,857.583,407.612,0.802369,881.488,400.919,0.750363,904.438,393.269,0.77831,924.519,382.75,0.709785,937.906,363.626,0.723969,947.468,341.632,0.764336,950.337,318.683,0.769672,952.249,294.777,0.763295,790.647,262.266,0.791373,794.472,260.353,0.802865,798.297,258.441,0.865241,804.99,257.484,0.841001,812.64,260.353,0.880476,850.889,253.66,0.839005,865.233,246.966,0.857825,878.62,246.01,0.860855,892.007,248.878,0.826691,904.438,260.353,0.8356,828.896,278.521,0.873253,827.94,290.952,0.849492,822.202,300.515,0.863205,820.29,308.164,0.789781,813.596,325.377,0.836731,820.29,327.289,0.871576,825.071,328.245,0.830367,834.633,324.42,0.873153,843.239,322.508,0.879249,797.34,291.909,0.946029,799.253,285.215,0.928415,806.903,284.259,0.860365,814.553,287.127,0.826262,809.771,291.909,0.890459,802.122,292.865,0.914875,862.364,281.39,0.832633,869.057,271.828,0.83327,881.488,271.828,0.894944,889.138,277.565,0.892537,881.488,284.259,0.937926,871.926,284.259,0.867089,811.684,356.932,0.933926,813.596,350.238,0.855853,820.29,345.457,0.905283,827.94,345.457,0.879859,836.546,341.632,0.83773,849.933,345.457,0.917625,860.451,347.37,0.809469,850.889,354.063,0.989051,841.327,358.845,0.876976,828.896,360.757,0.95498,821.246,361.713,0.96368,815.509,360.757,0.929286,815.509,354.063,0.884554,821.246,353.107,0.94545,827.94,353.107,0.944053,837.502,350.238,0.866906,851.845,348.326,0.787548,837.502,350.238,0.880415,828.896,353.107,0.964284,821.246,353.107,0.941439,805.946,286.171,0.909563,874.795,276.609,0.966443
669.29,336.444,0.795845,666.074,349.31,0.571868,662.857,363.248,0.584991,661.785,378.259,0.649948,662.857,396.485,0.765462,665.002,415.784,0.743747,668.218,434.011,0.778246,671.435,451.165,0.815223,685.373,456.526,0.761805,712.177,452.238,0.729058,742.197,446.877,0.586769,771.145,440.444,0.675454,796.877,429.722,0.651198,816.176,411.495,0.679978,832.259,388.98,0.768225,839.764,364.32,0.752906,841.908,337.516,0.750642,665.002,303.207,0.631557,668.218,297.846,0.841196,671.435,296.774,0.872798,677.868,294.63,0.823667,681.084,295.702,0.792416,717.537,280.692,0.783182,730.403,275.331,0.847192,745.414,272.115,0.900608,760.424,273.187,0.813103,773.29,281.764,0.780906,692.878,312.857,0.746515,686.445,322.506,0.784776,682.156,332.156,0.689508,677.868,343.949,0.718334,674.651,360.032,0.731952,677.868,360.032,0.793051,683.228,362.176,0.829202,693.95,357.887,0.813186,702.527,355.743,0.77146,669.29,326.795,0.940961,670.362,322.506,0.933588,677.868,322.506,0.836357,681.084,323.578,0.874193,677.868,327.867,0.855345,671.435,330.011,0.819932,731.476,308.568,0.86313,738.981,302.135,0.87519,748.63,301.063,0.851977,757.207,306.424,0.89016,748.63,312.857,0.839304,740.053,312.857,0.852323,671.435,392.197,0.720838,671.435,383.619,0.869363,676.795,379.331,0.826737,684.3,378.259,0.857694,695.022,375.042,0.944106,704.672,379.331,0.917804,714.321,383.619,0.868474,704.672,391.124,0.937075,695.022,393.269,0.945631,685.373,397.557,0.837484,677.868,398.63,0.831546,672.507,395.413,0.747148,676.795,388.98,0.693525,678.94,386.836,0.815771,685.373,384.691,0.924587,695.022,383.619,0.923481,704.672,383.619,0.846502,695.022,383.619,0.959735,685.373,384.691,0.916825,678.94,385.764,0.809188,675.723,323.578,0.889639,745.414,305.352,0.890329
522.912,279.199,0.867477,528.561,322.508,0.84426,543.625,367.7,0.789404,560.572,412.892,0.756592,585.051,456.201,0.782049,615.179,490.095,0.765795,645.307,529.638,0.76996,677.318,550.351,0.857933,722.51,552.234,0.787794,780.883,537.17,0.782319,826.075,505.159,0.777921,863.735,467.499,0.726531,895.746,416.658,0.767496,914.576,365.817,0.834453,916.459,309.327,0.82041,910.81,258.486,0.767657,901.395,200.113,0.843307,519.146,218.943,0.761346,532.327,203.879,0.819103,554.923,200.113,0.916285,577.519,201.996,0.859354,601.998,205.762,0.862807,684.85,185.049,0.80816,714.978,164.336,0.790381,750.755,151.155,0.864847,784.649,153.038,0.81745,814.777,169.985,0.808717,650.956,243.422,0.82225,658.488,273.55,0.869142,660.371,305.561,0.892457,660.371,335.689,0.890799,632.126,369.583,0.861616,650.956,373.349,0.84657,675.435,373.349,0.931366,698.031,363.934,0.838589,722.51,352.636,0.890361,554.923,271.667,0.870312,568.104,258.486,0.904603,588.817,252.837,0.863495,615.179,264.135,0.902777,592.583,275.433,0.875953,569.987,277.316,0.93693,722.51,241.539,0.888435,739.457,217.06,0.91398,767.702,213.294,0.924373,795.947,217.06,0.922724,777.117,232.124,0.897474,750.755,241.539,0.877076,637.775,443.02,0.81429,649.073,427.956,0.897145,666.02,414.775,0.842454,684.85,416.658,0.825528,703.68,411.009,0.871539,731.925,411.009,0.82429,765.819,412.892,0.837092,737.574,439.254,0.843202,713.095,450.552,0.789983,692.382,456.201,0.912053,675.435,458.084,0.92454,658.488,456.201,0.887641,647.19,441.137,0.875614,671.669,433.605,0.820974,688.616,429.839,0.864913,705.563,426.073,0.913432,752.638,414.775,0.812263,705.563,426.073,0.910946,688.616,429.839,0.864075,671.669,431.722,0.822256,583.168,262.252,0.849312,754.521,222.709,0.810242
191.239,298.6,0.771679,203.513,335.425,0.709094,215.788,372.249,0.731531,236.246,406.346,0.807243,258.068,437.714,0.818049,289.437,460.9,0.710204,323.534,481.358,0.722992,356.266,493.633,0.801353,390.363,494.997,0.789644,423.096,481.358,0.757833,451.737,455.445,0.696775,473.559,426.804,0.751173,485.834,394.071,0.811286,487.197,353.155,0.845226,485.834,319.058,0.791117,479.014,282.234,0.731931,473.559,245.409,0.702262,222.607,254.956,0.782222,230.791,233.135,0.810034,248.521,220.86,0.87891,273.07,218.132,0.813558,297.62,220.86,0.81574,341.264,209.949,0.733842,358.994,193.582,0.768409,382.18,188.127,0.842093,406.729,188.127,0.814835,423.096,200.402,0.770424,334.444,260.412,0.847727,341.264,286.325,0.870641,346.719,313.603,0.842139,356.266,340.88,0.871735,330.353,354.519,0.805972,345.355,359.974,0.874785,357.63,359.974,0.892866,372.633,351.791,0.882901,383.544,342.244,0.862139,249.885,284.961,0.876999,263.523,272.687,0.843257,281.254,267.231,0.889979,300.348,276.778,0.897962,282.618,286.325,0.905822,267.615,287.689,0.898998,369.905,256.32,0.865864,382.18,244.046,0.885376,399.91,241.318,0.919761,413.549,245.409,0.881691,402.638,254.956,0.943213,388.999,257.684,0.920057,322.17,407.709,0.889613,335.808,396.798,0.916012,349.447,392.707,0.811208,367.177,392.707,0.877804,382.18,384.524,0.884688,399.91,384.524,0.94827,417.64,385.888,0.851272,406.729,400.89,0.80941,390.363,413.165,0.864992,375.36,418.62,0.850498,356.266,419.984,0.897289,335.808,418.62,0.906163,334.444,407.709,0.901294,354.902,404.982,0.854871,368.541,403.618,0.869765,386.271,396.798,0.88519,402.638,389.979,0.746065,386.271,396.798,0.893654,368.541,403.618,0.894256,354.902,406.346,0.864633,274.434,276.778,0.814259,390.363,245.409,0.960076
184.164,301.271,0.744522,196.003,336.789,0.670045,213.105,372.306,0.666795,228.89,407.824,0.749332,251.253,439.395,0.766546,281.509,461.758,0.669356,317.027,482.806,0.71964,351.229,495.961,0.761146,384.116,494.645,0.757743,417.003,482.806,0.776175,445.943,460.443,0.753556,466.991,430.187,0.804227,477.515,397.3,0.851752,478.83,357.836,0.811831,478.83,323.634,0.792612,476.199,284.17,0.741059,466.991,249.967,0.726454,215.736,260.491,0.830248,226.259,239.444,0.877373,245.991,227.604,0.854648,269.67,221.027,0.867035,293.348,226.289,0.770794,335.443,213.134,0.70668,353.86,198.664,0.822577,377.539,190.771,0.799625,402.533,193.402,0.782309,418.318,207.872,0.73766,328.866,263.122,0.852865,334.128,292.062,0.873699,342.021,318.372,0.853982,351.229,345.997,0.85867,322.289,360.467,0.804518,339.39,364.413,0.864201,352.545,364.413,0.897721,367.015,356.521,0.878298,377.539,347.312,0.850283,245.991,286.801,0.877112,257.831,274.961,0.880611,277.563,272.33,0.914828,292.033,281.539,0.858896,277.563,290.747,0.927317,259.146,292.062,0.912006,364.384,261.807,0.929839,376.223,248.652,0.861753,394.64,242.075,0.927321,407.794,249.967,0.880431,397.271,260.491,0.895034,382.801,261.807,0.991996,317.027,414.401,0.84802,330.182,405.193,0.889247,345.967,397.3,0.861094,363.068,397.3,0.924384,376.223,388.092,0.871233,394.64,388.092,0.961126,410.425,389.407,0.816812,399.902,406.509,0.833807,384.116,417.032,0.889966,370.961,420.979,0.836894,351.229,426.241,0.895648,331.497,422.294,0.873103,330.182,410.455,0.831868,349.914,409.14,0.880548,364.384,407.824,0.904172,381.485,399.931,0.879612,395.955,397.3,0.794479,381.485,399.931,0.880803,364.384,407.824,0.936683,349.914,409.14,0.89443,268.354,281.539,0.864264,385.431,251.283,0.955044
634.218,261.441,0.679008,633.145,278.618,0.722798,639.586,295.796,0.776011,641.733,316.195,0.763917,649.249,334.446,0.81067,656.764,353.771,0.757218,663.205,370.949,0.764975,671.794,385.979,0.814247,684.678,389.2,0.835317,713.665,381.685,0.728963,741.579,370.949,0.739183,765.198,353.771,0.739839,786.67,336.593,0.767153,802.774,311.9,0.724953,811.363,285.06,0.77104,811.363,259.294,0.778378,810.289,233.527,0.740124,628.85,216.349,0.708063,630.997,214.202,0.776787,634.218,212.055,0.78802,639.586,209.908,0.814176,641.733,210.981,0.816426,683.604,199.172,0.854576,694.34,191.656,0.869039,708.297,190.583,0.90227,723.327,190.583,0.81593,736.211,193.804,0.740853,662.132,234.601,0.814168,656.764,246.41,0.777229,651.396,259.294,0.793109,648.175,271.103,0.771394,650.322,293.649,0.843532,655.69,293.649,0.840483,657.837,293.649,0.901732,668.573,288.281,0.824429,679.31,285.06,0.790485,636.365,247.484,0.85917,639.586,243.19,0.937877,643.881,242.116,0.813772,649.249,243.19,0.890175,648.175,247.484,0.863793,640.66,249.631,0.912472,700.782,227.085,0.902377,708.297,221.717,0.858234,716.886,219.57,0.880322,725.475,223.865,0.895056,716.886,227.085,0.879423,709.371,229.233,0.847256,656.764,331.225,0.868483,655.69,325.857,0.915104,657.837,319.416,0.917614,665.353,318.342,0.883394,676.089,311.9,0.905553,691.119,312.974,0.960714,701.855,318.342,0.790118,693.266,328.004,0.903077,683.604,335.52,0.928393,671.794,337.667,0.871435,665.353,338.74,0.936869,657.837,336.593,0.967908,658.911,329.078,0.891745,664.279,328.004,0.886675,667.5,326.931,0.924053,681.457,320.489,0.900959,692.193,319.416,0.893133,681.457,320.489,0.899101,667.5,328.004,0.909631,664.279,328.004,0.911684,641.733,243.19,0.887536,711.518,224.938,0.892621
815.855,234.942,0.69089,816.759,255.742,0.752294,819.472,273.828,0.760786,825.802,292.819,0.827375,833.037,311.81,0.77149,840.271,328.087,0.833679,851.123,344.365,0.780239,861.975,357.93,0.896079,880.966,361.547,0.766663,904.478,357.93,0.824821,927.086,347.078,0.785098,946.981,334.418,0.790561,963.259,315.427,0.805366,975.015,293.723,0.782556,979.537,271.115,0.831812,983.154,249.411,0.828227,982.25,226.803,0.776324,818.568,213.239,0.826401,824.898,206.004,0.868997,832.132,205.1,0.897233,841.176,205.1,0.872366,851.123,206.004,0.817039,890.009,204.195,0.788877,904.478,197.865,0.864706,918.043,195.152,0.809694,932.512,197.865,0.842115,941.555,206.004,0.82278,872.827,227.708,0.857535,872.827,241.273,0.847655,871.018,255.742,0.827179,871.018,270.211,0.780393,859.262,279.254,0.809409,866.497,283.776,0.856032,874.635,284.68,0.936337,882.774,281.063,0.890714,890.913,278.35,0.875924,831.228,234.942,0.910239,837.558,229.516,0.812597,846.602,228.612,0.866047,853.836,234.038,0.850078,846.602,237.655,0.811437,837.558,238.56,0.811779,903.574,231.325,0.860826,911.713,224.09,0.863763,919.852,222.282,0.877517,928.895,227.708,0.839442,921.66,234.038,0.865171,911.713,234.038,0.941207,852.932,310.001,0.817798,859.262,303.671,0.800988,867.401,300.053,0.854424,875.54,300.958,0.878222,884.583,299.149,0.886909,897.244,300.958,0.919248,909.0,306.384,0.850894,899.052,314.523,0.91326,889.105,320.853,0.904913,876.444,321.757,0.911821,867.401,321.757,0.881611,858.358,318.14,0.81787,857.453,310.001,0.818041,867.401,309.097,0.830889,875.54,309.097,0.85344,886.392,307.288,0.851755,899.957,307.288,0.770615,886.392,307.288,0.863756,875.54,309.097,0.854527,868.305,309.097,0.852136,841.176,234.038,0.832015,916.234,227.708,0.89045
