f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209
487.125,219.32,0.743981,489.735,254.561,0.734061,492.346,291.108,0.782512,500.177,323.739,0.841891,509.314,356.37,0.836208,524.977,386.39,0.781661,545.86,411.189,0.745439,573.27,435.989,0.825772,605.901,441.21,0.888412,637.227,434.684,0.799763,667.247,415.105,0.817749,690.741,389.001,0.802481,710.32,360.285,0.768596,722.067,327.655,0.781694,729.898,293.718,0.839314,737.73,261.088,0.752809,740.34,221.931,0.712408,501.482,198.436,0.790343,521.061,180.163,0.819417,543.25,174.942,0.826204,570.66,174.942,0.812663,594.154,180.163,0.864771,626.785,177.553,0.860069,652.89,174.942,0.826543,677.689,176.247,0.921453,701.183,180.163,0.885726,719.456,198.436,0.96561,608.512,219.32,0.820179,607.206,244.12,0.822617,605.901,271.53,0.878496,605.901,296.329,0.843581,583.712,313.297,0.888695,594.154,318.518,0.88916,605.901,323.739,0.905119,622.869,318.518,0.82209,635.922,314.602,0.906703,523.671,231.067,0.854955,541.945,236.288,0.796498,560.218,237.593,0.745651,577.186,232.373,0.710201,560.218,238.899,0.818353,541.945,240.204,0.902472,642.448,231.067,0.861031,658.11,234.983,0.869771,677.689,238.899,0.866533,693.352,236.288,0.768264,677.689,240.204,0.916863,658.11,238.899,0.867033,552.387,347.233,0.919011,573.27,344.623,0.915,592.849,342.012,0.826929,607.206,344.623,0.88395,625.48,340.707,0.839282,646.363,344.623,0.907589,665.942,347.233,0.895216,647.669,374.643,0.88065,626.785,386.39,0.920968,607.206,387.695,0.91312,590.238,386.39,0.858949,568.049,375.948,0.848619,561.523,352.454,0.81172,592.849,355.064,0.869112,607.206,356.37,0.932667,625.48,355.064,0.905395,656.805,352.454,0.881817,625.48,365.506,0.898379,607.206,365.506,0.91936,591.544,365.506,0.837039,549.776,238.899,0.733847,667.247,238.899,0.777255
547.8,353.651,0.295942,546.804,382.511,0.465669,547.8,412.366,0.534307,554.766,441.227,0.498497,564.718,466.106,0.543598,579.645,489.99,0.524824,595.568,510.889,0.522995,615.472,527.807,0.600028,637.366,536.764,0.675306,660.255,531.788,0.467608,691.106,515.865,0.326238,708.024,504.918,0.454504,728.922,488.995,0.469831,748.826,472.077,0.523803,769.725,449.188,0.532112,782.662,427.294,0.386577,789.628,408.386,0.337808,588.602,359.622,0.789857,612.486,364.598,0.836192,637.366,372.559,0.795625,659.26,384.501,0.806207,682.149,396.443,0.763441,719.966,400.424,0.653539,741.86,395.448,0.678004,760.768,388.482,0.804205,774.701,382.511,0.685947,788.633,381.516,0.53842,698.072,415.352,0.765225,692.101,443.217,0.734812,690.11,468.096,0.812787,686.13,491.981,0.765067,650.303,481.034,0.901885,659.26,490.986,0.85513,674.187,498.947,0.736202,692.101,494.966,0.619109,710.014,484.019,0.553284,607.51,396.443,0.687181,622.438,405.4,0.768226,640.351,410.376,0.72984,658.265,408.386,0.636857,640.351,411.371,0.710198,621.443,410.376,0.796553,722.951,411.371,0.734611,738.874,418.337,0.735658,753.802,418.337,0.84607,765.744,417.342,0.674049,753.802,420.328,0.818292,737.879,419.333,0.755674,610.496,477.053,0.930981,629.404,490.986,0.873925,650.303,499.942,0.880501,661.25,506.908,0.810982,676.178,503.923,0.621577,691.106,498.947,0.690799,706.033,495.961,0.56029,689.115,508.899,0.427749,666.226,517.855,0.693536,651.298,520.841,0.754258,639.356,516.86,0.73074,621.443,501.933,0.831181,614.477,483.024,0.866488,646.322,505.913,0.879253,659.26,508.899,0.795588,674.187,507.904,0.604479,698.072,497.952,0.699343,673.192,507.904,0.58117,658.265,510.889,0.797577,643.337,507.904,0.937021,628.409,410.376,0.681406,744.845,419.333,0.633374
546.144,269.215,0.509004,539.595,303.83,0.630825,539.595,336.574,0.600224,540.53,368.382,0.620115,551.757,400.19,0.590262,568.597,430.128,0.604652,590.114,460.065,0.597847,617.245,483.453,0.625349,651.859,492.809,0.692192,679.925,488.131,0.637089,701.443,467.549,0.558135,724.831,446.032,0.612494,748.22,424.514,0.607598,764.124,401.126,0.707747,776.286,372.124,0.575287,786.577,344.994,0.511382,791.254,317.863,0.482769,585.436,265.473,0.82707,608.825,264.537,0.803298,636.891,266.409,0.851975,659.344,274.828,0.856844,683.668,287.926,0.780363,719.218,292.604,0.749637,740.735,287.926,0.813195,758.511,282.313,0.844432,779.092,281.377,0.902904,794.061,289.797,0.755531,696.765,313.185,0.80159,691.152,341.251,0.727332,689.281,372.124,0.74448,683.668,401.126,0.784251,649.053,400.19,0.82946,661.215,408.61,0.865737,676.183,416.094,0.804398,693.023,410.481,0.733777,705.185,402.997,0.788075,604.147,303.83,0.708247,621.922,310.379,0.783291,639.697,311.314,0.813226,658.408,312.25,0.765635,638.762,314.121,0.759402,621.922,312.25,0.824768,722.96,320.67,0.763147,740.735,325.347,0.760214,755.704,327.218,0.861523,766.93,326.283,0.715315,754.768,330.961,0.824653,738.864,326.283,0.73808,606.954,415.159,0.911808,630.342,422.643,0.820658,656.537,429.192,0.737631,669.635,432.934,0.811885,682.732,431.063,0.863357,697.701,431.063,0.779643,712.669,425.45,0.880189,696.765,447.903,0.753567,680.861,460.065,0.790385,664.021,461.0,0.781196,646.246,460.065,0.792188,621.922,445.096,0.727327,613.502,418.901,0.75761,652.795,438.547,0.852102,667.763,442.289,0.808409,681.797,440.418,0.770416,706.121,430.128,0.744235,681.797,441.354,0.833439,667.763,444.161,0.845889,652.795,439.483,0.794138,627.535,312.25,0.659356,747.284,326.283,0.628952
455.462,241.982,0.651034,463.393,280.315,0.757692,473.968,317.327,0.750575,485.864,354.339,0.794818,499.083,387.385,0.754435,522.876,417.787,0.732205,549.313,440.259,0.805404,582.359,460.086,0.805006,620.692,461.408,0.834782,652.417,450.834,0.782397,674.888,428.362,0.80133,694.716,397.96,0.789177,707.934,367.557,0.746127,717.187,334.511,0.799439,726.44,301.465,0.781667,727.762,268.419,0.81046,727.762,235.373,0.710419,485.864,208.936,0.805432,505.692,186.464,0.894651,536.094,174.568,0.849325,567.819,174.568,0.862003,598.221,185.143,0.820975,635.233,182.499,0.829256,657.704,173.246,0.827084,681.497,166.637,0.844124,705.291,174.568,0.84992,717.187,191.752,0.816967,620.692,216.867,0.913781,622.014,239.338,0.931467,623.336,264.453,0.865276,627.302,290.89,0.837122,600.865,313.362,0.898776,612.761,314.683,0.920836,624.658,317.327,0.838034,639.198,313.362,0.893055,649.773,310.718,0.830966,526.841,238.016,0.889257,542.703,227.442,0.901841,559.888,226.12,0.918408,579.715,231.407,0.884742,561.209,238.016,0.936389,545.347,239.338,0.858876,648.451,227.442,0.904849,665.635,218.189,0.986181,684.141,218.189,0.960553,696.038,228.763,0.982219,684.141,235.373,0.885484,664.313,231.407,0.923364,570.462,374.166,0.868512,590.29,354.339,0.90794,612.761,343.764,0.937681,625.98,345.086,0.886326,640.52,343.764,0.890323,655.06,351.695,0.882304,666.957,366.235,0.898947,656.382,395.316,0.839186,639.198,408.534,0.863094,623.336,409.856,0.959299,610.118,409.856,0.908256,586.324,397.96,0.869771,579.715,374.166,0.90645,612.761,359.626,0.833729,624.658,359.626,0.848864,640.52,358.304,0.86778,661.67,367.557,0.879144,639.198,384.741,0.755638,623.336,386.063,0.872958,611.44,386.063,0.878877,551.956,228.763,0.860519,673.566,226.12,0.891325
466.645,239.347,0.731757,473.347,278.22,0.695316,482.73,313.072,0.762648,493.454,349.264,0.720861,509.539,384.116,0.752033,530.987,410.925,0.81828,561.817,433.713,0.782894,595.328,452.479,0.836295,630.18,453.82,0.85595,662.351,443.096,0.828814,687.82,418.968,0.760869,706.586,389.478,0.790552,724.012,362.669,0.738689,732.055,330.498,0.726236,736.077,295.646,0.770457,737.417,262.134,0.780152,736.077,231.304,0.698652,498.815,207.176,0.830069,513.561,185.728,0.843262,541.71,172.324,0.836602,573.881,166.962,0.828238,604.712,175.005,0.791597,642.245,173.664,0.834319,667.713,164.281,0.824505,691.841,165.621,0.877542,713.289,175.005,0.862602,725.353,193.771,0.822376,626.159,216.559,0.888016,627.499,239.347,0.940585,628.84,264.815,0.853894,632.861,291.624,0.847856,606.052,314.412,0.901661,618.116,317.093,0.892426,631.521,321.115,0.816346,647.606,314.412,0.873323,659.67,311.731,0.867173,532.327,236.666,0.866109,552.434,228.623,0.895884,568.519,227.282,0.904806,585.945,231.304,0.895809,571.2,238.006,0.93321,552.434,239.347,0.903037,658.33,228.623,0.917538,673.075,224.602,0.866516,691.841,225.942,0.931589,703.906,228.623,0.958151,691.841,233.985,0.908516,671.735,229.963,0.897928,571.2,358.647,0.858756,595.328,349.264,0.852613,616.776,345.243,0.885309,632.861,345.243,0.862082,648.947,339.881,0.86062,667.713,343.902,0.847022,682.458,353.285,0.936176,670.394,377.414,0.909861,651.628,389.478,0.906979,636.883,392.159,0.842064,616.776,390.818,0.888045,592.648,382.776,0.818861,577.903,359.988,0.822621,616.776,358.647,0.850728,634.202,358.647,0.848194,648.947,357.307,0.923919,673.075,355.966,0.894864,650.287,366.69,0.908794,634.202,368.031,0.88482,616.776,368.031,0.901818,561.817,229.963,0.835849,682.458,227.282,0.945588
524.822,238.312,0.646187,521.202,275.721,0.65079,521.202,313.129,0.603912,526.029,344.504,0.529132,540.509,372.258,0.337638,561.023,392.772,0.190424,585.158,428.974,0.0461368,587.571,390.359,0.0128066,580.331,408.46,0.0223596,616.533,390.359,0.0163265,618.946,390.359,0.0142901,617.739,391.566,0.0436994,705.83,416.907,0.0726875,760.132,391.566,0.0401851,756.512,351.744,0.135022,769.786,330.023,0.298649,770.993,295.028,0.477138,570.677,228.659,0.776118,594.812,220.212,0.787248,622.566,217.798,0.713668,647.907,221.418,0.754512,675.662,231.072,0.674419,703.416,235.899,0.733667,720.31,228.659,0.723124,735.998,228.659,0.795056,752.892,233.485,0.750623,763.752,244.346,0.756011,685.316,256.413,0.545811,681.695,276.927,0.296361,679.282,303.475,0.125118,733.584,323.989,0.0578106,727.551,332.436,0.0333908,744.445,322.783,0.014686,744.445,326.403,0.0078352,739.618,333.643,0.0312438,715.484,332.436,0.0830532,600.845,255.206,0.774767,617.739,246.759,0.767492,629.806,246.759,0.783756,640.667,256.413,0.598801,628.6,260.033,0.685934,616.533,261.24,0.649205,705.83,266.067,0.80007,721.517,263.653,0.777615,733.584,264.86,0.898814,743.238,272.1,0.745089,732.378,273.307,0.799358,717.897,268.48,0.745453,551.37,368.638,0.0539868,685.316,245.553,0.0171596,545.336,362.604,0.019906,734.791,334.85,0.0387493,729.964,339.677,0.0400115,723.931,339.677,0.080473,714.277,332.436,0.146628,713.07,323.989,0.0291162,728.757,342.09,0.0118379,733.584,340.883,0.0101775,733.584,339.677,0.00418489,589.985,381.912,0.00872416,570.677,365.018,0.0172085,583.951,391.566,0.0250731,734.791,326.403,0.0267901,725.137,340.883,0.0344039,714.277,326.403,0.0885494,729.964,342.09,0.0443801,733.584,342.09,0.0226909,588.778,390.359,0.00923615,622.566,252.793,0.762083,725.137,266.067,0.882433
576.1,358.219,0.272655,567.195,389.791,0.434799,566.386,416.505,0.462831,568.814,442.41,0.443149,577.719,468.314,0.43098,589.052,493.41,0.521045,604.433,515.267,0.433928,619.814,533.076,0.488989,639.243,545.219,0.654395,662.719,540.362,0.398764,671.623,533.886,0.317694,697.528,526.6,0.418382,715.338,513.648,0.516634,750.147,494.219,0.391001,778.48,473.172,0.406182,789.004,461.029,0.291328,799.528,442.41,0.32386,625.481,382.505,0.798589,649.766,389.791,0.778391,673.242,397.886,0.657363,693.48,409.219,0.68585,716.147,422.981,0.628545,746.909,427.029,0.62682,766.337,422.981,0.678453,780.099,421.362,0.750973,793.052,418.124,0.728992,805.194,420.553,0.610206,727.48,439.981,0.745159,721.004,462.648,0.611862,713.719,487.743,0.617983,706.433,513.648,0.581151,669.195,495.838,0.858596,676.481,506.362,0.807776,686.195,514.457,0.583129,704.814,513.648,0.51406,728.29,495.029,0.392235,637.623,415.696,0.678852,651.385,427.838,0.662902,665.147,432.695,0.495041,688.623,428.648,0.453928,665.147,433.505,0.451273,650.576,428.648,0.710347,750.957,436.743,0.67425,760.671,441.6,0.775737,772.814,443.219,0.830094,782.528,444.838,0.631177,771.195,446.457,0.759773,760.671,442.41,0.75937,623.862,487.743,0.889636,644.909,500.695,0.769988,663.528,513.648,0.917502,674.862,520.124,0.8544,684.576,519.314,0.740881,695.909,519.314,0.772315,701.576,518.505,0.60844,689.433,525.79,0.654921,675.671,530.648,0.780038,664.338,529.838,0.723129,653.004,525.79,0.716901,638.433,512.029,0.653676,627.909,493.41,0.816581,662.719,518.505,0.896353,672.433,521.743,0.819036,682.957,521.743,0.765387,697.528,519.314,0.705137,682.147,521.743,0.763833,670.814,523.362,0.823519,660.29,519.314,0.867925,654.623,429.457,0.592374,764.718,442.41,0.707894
492.47,234.963,0.713177,497.841,268.53,0.749453,504.555,306.126,0.788316,515.296,342.379,0.824224,527.38,375.946,0.807868,550.206,405.486,0.739277,579.746,428.312,0.799913,613.313,441.739,0.788218,652.252,445.767,0.816118,684.476,436.368,0.797436,707.302,410.857,0.789427,728.786,385.345,0.816918,744.898,355.806,0.724633,755.64,323.581,0.728004,761.01,290.014,0.812413,761.01,256.446,0.849923,759.668,225.564,0.727827,526.038,204.081,0.831354,547.521,182.598,0.845919,577.06,171.856,0.839504,607.943,170.513,0.854563,636.139,177.227,0.786838,672.392,171.856,0.83151,695.218,169.171,0.840347,718.044,170.513,0.904343,739.527,178.569,0.830859,750.269,193.339,0.912914,653.594,214.822,0.949881,654.937,237.648,0.902389,656.28,264.502,0.857941,660.308,288.671,0.861646,624.055,310.154,0.882452,642.853,312.84,0.88777,656.28,318.21,0.845555,673.735,311.497,0.878422,685.819,307.469,0.871376,558.263,232.277,0.84505,578.403,230.935,0.8238,597.201,226.907,0.841303,611.971,226.907,0.843637,597.201,232.277,0.889395,578.403,234.963,0.939668,684.476,225.564,0.913574,697.903,225.564,0.94282,715.359,226.907,0.873071,728.786,230.935,0.886837,716.701,232.277,0.867779,697.903,228.249,0.882252,589.145,351.778,0.901612,611.971,342.379,0.912437,640.167,337.008,0.787435,654.937,342.379,0.868852,672.392,334.323,0.851637,691.19,338.351,0.795158,707.302,345.064,0.951945,695.218,373.261,0.844035,675.078,385.345,0.950888,654.937,386.688,0.917546,634.797,386.688,0.849058,610.628,375.946,0.873528,598.544,353.121,0.891523,637.482,354.463,0.832961,654.937,354.463,0.915295,673.735,353.121,0.862184,699.246,350.435,0.873039,673.735,363.862,0.867552,654.937,365.205,0.923498,636.139,365.205,0.856744,586.459,232.277,0.763034,705.96,226.907,0.832349
463.006,241.692,0.645664,468.377,279.286,0.756763,479.118,315.538,0.746587,491.202,353.133,0.768114,507.314,385.357,0.765671,530.14,414.896,0.728606,555.65,439.064,0.79429,589.217,456.518,0.745998,628.154,459.204,0.843152,659.036,449.805,0.817459,681.861,425.637,0.755566,702.001,396.098,0.787587,715.428,365.217,0.759976,724.826,332.993,0.78832,730.197,300.769,0.763941,735.568,267.202,0.846955,735.568,234.978,0.722109,496.573,209.468,0.76513,514.028,186.642,0.792517,543.566,171.873,0.848832,575.79,170.53,0.877758,606.672,179.929,0.846317,641.581,177.244,0.806872,665.749,169.188,0.830821,689.917,167.845,0.836133,712.742,173.216,0.807942,724.826,193.356,0.856528,628.154,214.838,0.934506,629.497,237.664,0.921048,630.84,263.174,0.843868,636.21,287.342,0.838998,606.672,311.51,0.927514,618.756,312.853,0.898375,633.525,314.196,0.803945,648.294,311.51,0.903403,659.036,308.825,0.845566,532.825,236.321,0.86626,552.965,229.608,0.802458,569.077,226.922,0.872237,586.532,232.293,0.870921,570.42,236.321,0.930264,552.965,237.664,0.873953,659.036,226.922,0.88527,672.462,224.237,0.938051,691.26,224.237,0.924906,703.344,230.95,0.896962,691.26,234.978,0.93882,672.462,232.293,0.906211,577.133,367.902,0.845536,597.273,353.133,0.868603,620.098,342.392,0.870757,636.21,342.392,0.912751,649.637,338.364,0.888404,664.406,345.077,0.870488,675.148,363.874,0.896594,667.092,386.7,0.862412,649.637,400.126,0.842479,634.868,404.154,0.852678,617.413,402.812,0.892074,595.93,394.756,0.906787,586.532,369.245,0.871675,620.098,355.818,0.839353,636.21,354.476,0.850375,649.637,354.476,0.93764,669.777,363.874,0.923912,649.637,375.958,0.863364,634.868,377.301,0.804434,618.756,375.958,0.861776,561.021,233.636,0.825304,681.861,225.58,0.953822
456.71,238.808,0.668442,462.038,280.098,0.742052,472.694,316.061,0.749227,483.349,354.687,0.768284,500.664,386.654,0.758905,524.639,414.625,0.750578,555.274,438.6,0.776397,588.573,451.919,0.810849,624.535,455.915,0.789118,656.502,445.259,0.742288,683.141,419.952,0.768878,697.792,393.314,0.738583,713.776,364.011,0.712708,720.435,332.044,0.704692,727.095,297.414,0.755523,728.427,261.451,0.808319,725.763,230.816,0.694108,483.349,213.501,0.762435,504.66,189.526,0.827074,535.295,176.207,0.820147,567.262,176.207,0.851669,597.896,185.53,0.814861,635.191,184.198,0.844447,655.17,173.543,0.865529,679.145,170.879,0.837753,703.12,174.875,0.838457,716.439,192.19,0.794577,619.207,218.829,0.896729,621.871,245.468,0.888453,624.535,269.443,0.840224,631.195,292.086,0.883997,600.56,313.397,0.899139,612.548,317.393,0.839835,629.863,320.057,0.840517,641.85,313.397,0.941196,652.506,310.733,0.88947,524.639,240.14,0.827227,543.287,237.476,0.83401,560.602,234.812,0.864097,579.249,237.476,0.903262,563.266,240.14,0.882509,544.619,245.468,0.829176,651.174,229.484,0.853826,664.494,226.82,0.956221,684.473,228.152,0.934635,696.46,233.48,0.896214,683.141,237.476,0.964006,664.494,236.144,0.910143,569.925,370.67,0.837431,591.237,354.687,0.870903,613.88,344.032,0.855033,631.195,345.363,0.927936,641.85,344.032,0.927144,661.83,346.695,0.886839,673.817,360.015,0.935767,663.162,386.654,0.947723,643.182,398.641,0.89835,631.195,402.637,0.893455,611.216,402.637,0.851273,589.905,395.977,0.903966,579.249,372.002,0.879825,613.88,360.015,0.796668,631.195,360.015,0.840496,643.182,357.351,0.897382,665.826,364.011,0.882069,643.182,377.33,0.91718,629.863,378.662,0.824987,612.548,378.662,0.845905,553.942,238.808,0.859989,673.817,229.484,0.879767
459.419,238.076,0.649714,466.089,279.431,0.731755,475.427,315.45,0.734885,487.433,354.136,0.757909,504.775,386.153,0.770533,527.454,414.167,0.75532,559.47,439.514,0.78906,591.487,452.854,0.805896,626.172,458.19,0.798346,656.854,448.852,0.784045,682.201,422.172,0.732137,699.543,395.491,0.763022,716.885,364.809,0.710675,723.555,332.792,0.732431,730.225,299.441,0.792379,731.559,263.423,0.795441,730.225,231.406,0.707653,491.435,210.062,0.742326,508.778,186.049,0.820539,539.46,174.043,0.863985,571.477,174.043,0.882762,602.159,183.381,0.902708,643.514,183.381,0.842375,664.858,172.709,0.865688,686.203,168.707,0.848829,708.881,174.043,0.860328,720.887,192.72,0.793855,624.838,218.066,0.921754,627.506,243.412,0.843928,632.842,267.425,0.856688,635.51,290.103,0.919091,603.493,312.782,0.919466,619.501,315.45,0.829911,634.176,318.118,0.880023,646.182,312.782,0.945018,656.854,310.114,0.863067,528.788,238.076,0.848697,548.798,236.742,0.854179,568.809,232.74,0.895414,584.817,236.742,0.844837,570.143,239.41,0.950543,548.798,244.746,0.848579,655.52,228.738,0.894333,670.194,226.07,0.911002,687.537,227.404,0.964456,699.543,234.074,0.897788,687.537,236.742,0.992364,668.86,236.742,0.890444,575.479,371.479,0.809764,596.823,354.136,0.828378,620.836,343.464,0.84371,634.176,344.798,0.943428,646.182,343.464,0.930871,666.192,347.466,0.886392,676.864,364.809,0.965909,666.192,387.487,0.910704,646.182,399.493,0.875938,634.176,404.829,0.902598,615.499,403.495,0.854101,592.821,395.491,0.919846,583.483,372.813,0.852128,619.501,359.473,0.781014,634.176,359.473,0.849113,646.182,356.804,0.876571,667.526,364.809,0.925623,646.182,376.815,0.878447,634.176,380.817,0.813793,616.833,378.149,0.813098,559.47,238.076,0.865284,676.864,228.738,0.889584
486.32,239.747,0.653435,492.807,276.074,0.780607,503.187,314.996,0.768319,513.566,348.728,0.776689,527.837,382.461,0.734133,552.488,411.004,0.764818,582.328,433.059,0.741867,616.06,451.223,0.774504,651.09,452.52,0.834548,682.228,442.141,0.802509,709.473,416.193,0.725813,728.934,388.948,0.747509,743.206,357.81,0.766929,753.585,325.375,0.756544,756.18,290.345,0.716619,756.18,257.91,0.717643,753.585,230.665,0.721906,525.242,204.717,0.853948,546.001,183.959,0.866055,575.841,172.282,0.869495,606.979,170.985,0.880865,638.116,178.769,0.77131,670.551,173.579,0.83719,692.607,168.39,0.823774,715.96,169.687,0.830453,735.421,176.174,0.784104,748.395,193.04,0.801367,657.577,213.799,0.90867,658.875,237.152,0.897166,660.172,264.397,0.912121,665.362,286.453,0.840865,627.737,309.806,0.873357,643.306,314.996,0.848498,660.172,316.293,0.904248,678.336,309.806,0.853767,690.012,305.914,0.936425,565.462,225.475,0.876756,579.733,215.096,0.861603,599.194,213.799,0.93744,617.358,224.178,0.92579,597.897,231.962,0.928352,579.733,233.26,0.856014,686.12,222.881,0.898426,701.689,213.799,0.933048,721.15,213.799,0.983764,731.529,224.178,0.944031,719.852,228.07,0.899149,701.689,225.475,0.923162,591.41,357.81,0.882438,617.358,346.134,0.882251,643.306,337.052,0.833215,660.172,338.349,0.891827,675.741,334.457,0.806817,692.607,338.349,0.898096,709.473,348.728,0.910292,696.499,377.271,0.82728,679.633,390.245,0.862565,660.172,395.435,0.882502,639.414,395.435,0.821353,616.06,383.758,0.807719,600.492,357.81,0.897114,642.008,357.81,0.817717,660.172,356.513,0.856098,678.336,351.323,0.79452,700.391,351.323,0.878519,678.336,368.189,0.816922,660.172,370.784,0.860224,642.008,369.487,0.845013,588.815,222.881,0.847282,710.771,218.988,0.881238
489.884,237.911,0.665026,497.551,272.409,0.777138,506.495,310.74,0.771972,516.716,345.238,0.743948,530.771,378.458,0.742747,555.047,405.29,0.745753,584.435,428.289,0.729902,618.932,444.899,0.785681,653.431,446.177,0.820107,685.373,435.955,0.772844,712.205,412.957,0.777303,732.648,383.569,0.806619,746.703,354.182,0.742559,755.647,322.24,0.760384,762.035,289.019,0.734119,762.035,255.799,0.750136,758.202,227.689,0.686987,529.493,202.135,0.855047,549.936,181.692,0.870443,579.324,170.193,0.868913,609.989,168.915,0.864576,640.653,176.581,0.781671,675.151,170.193,0.808046,698.15,166.36,0.797299,721.149,167.637,0.857735,741.592,175.304,0.781438,753.091,190.636,0.837633,661.097,211.079,0.932906,662.374,235.356,0.894767,663.652,260.91,0.888831,668.763,283.908,0.82625,630.432,306.907,0.861595,647.042,312.018,0.866103,663.652,313.296,0.891768,680.262,308.185,0.855327,693.039,301.796,0.941093,569.102,222.579,0.876007,583.157,212.357,0.863006,602.322,211.079,0.937205,620.21,221.301,0.926136,601.045,228.967,0.930994,583.157,230.245,0.859658,691.762,221.301,0.955295,704.539,211.079,0.895609,723.704,211.079,0.984228,733.926,221.301,0.961474,722.427,226.412,0.932733,704.539,223.856,0.881228,593.378,352.904,0.900705,620.21,342.683,0.887101,645.764,333.739,0.8229,662.374,335.017,0.864108,678.985,331.183,0.827071,696.872,333.739,0.882507,712.205,343.96,0.963173,700.706,372.07,0.842847,681.54,384.847,0.904477,662.374,388.68,0.874838,641.931,387.402,0.816508,617.655,377.181,0.805354,602.322,354.182,0.903627,644.487,352.904,0.83909,662.374,352.904,0.879551,678.985,350.349,0.792135,703.261,346.516,0.86602,680.262,363.126,0.840118,662.374,364.404,0.869634,644.487,364.404,0.856901,592.101,220.023,0.849815,713.483,217.468,0.895352
527.033,237.253,0.752564,525.944,272.112,0.811582,527.033,305.881,0.829332,533.569,340.739,0.783676,544.463,373.419,0.740855,562.981,401.742,0.749818,589.125,426.796,0.728148,619.626,445.315,0.743576,655.574,447.493,0.784348,682.807,439.868,0.746932,702.415,418.082,0.682876,723.112,394.116,0.703188,741.631,372.33,0.701339,752.524,347.275,0.775582,760.149,317.863,0.749242,763.417,290.63,0.710455,765.596,263.397,0.660224,565.16,219.824,0.823198,588.036,210.02,0.918192,614.18,202.395,0.862091,640.323,204.573,0.844012,666.467,212.199,0.793295,695.879,217.645,0.784394,717.666,210.02,0.868354,736.184,211.109,0.911131,753.614,217.645,0.840555,762.328,231.806,0.774259,679.539,245.968,0.81292,681.718,274.29,0.796886,681.718,300.434,0.839532,681.718,326.578,0.798892,647.949,339.65,0.897905,661.021,342.918,0.869022,675.182,349.454,0.890454,689.343,342.918,0.806204,700.236,338.561,0.822652,596.75,247.057,0.885712,613.09,241.61,0.877268,628.341,242.7,0.865702,640.323,252.504,0.897236,626.162,253.593,0.896666,612.001,253.593,0.896116,706.772,254.682,0.878886,718.755,249.236,0.856951,734.006,252.504,0.885029,743.81,255.772,0.894192,732.916,259.04,0.8426,718.755,255.772,0.913888,604.376,365.794,0.910376,630.519,366.883,0.839871,656.663,365.794,0.812765,671.914,367.972,0.834188,683.897,365.794,0.870931,699.147,366.883,0.852457,710.04,366.883,0.919975,699.147,390.848,0.794369,682.807,401.742,0.900151,666.467,402.831,0.851115,649.038,402.831,0.855622,622.894,391.938,0.808199,612.001,367.972,0.840421,655.574,376.687,0.799774,669.735,378.866,0.784586,682.807,377.776,0.791525,704.594,369.062,0.8009,682.807,383.223,0.845733,668.646,384.312,0.850316,653.395,384.312,0.752147,619.626,244.878,0.867808,726.38,253.593,0.937081
