f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209
415.733,192.509,0.744493,420.627,221.059,0.740424,424.706,247.978,0.769625,434.494,270.818,0.741639,445.914,294.473,0.737288,463.86,314.05,0.744004,487.516,328.733,0.751468,514.434,339.337,0.774027,539.721,336.89,0.749203,554.404,327.102,0.831474,560.93,308.34,0.803535,569.902,288.763,0.761475,578.875,269.186,0.716966,584.585,247.978,0.70959,587.032,223.506,0.703016,592.742,203.114,0.578813,595.189,184.352,0.473828,463.86,171.301,0.572282,476.096,163.959,0.626967,493.225,158.249,0.514003,513.618,156.618,0.613329,527.485,157.434,0.614158,555.22,158.249,0.603577,560.93,156.618,0.691064,568.271,153.355,0.677301,576.428,151.724,0.666174,585.401,153.355,0.570146,543.8,178.642,0.653014,547.062,196.588,0.736151,548.694,216.165,0.723742,552.772,234.111,0.739432,527.485,242.268,0.91115,536.458,246.346,0.798852,547.878,248.793,0.923246,554.404,247.978,0.793683,560.114,242.268,0.741296,485.884,183.536,0.803348,492.41,177.011,0.831125,502.198,176.195,0.835558,508.724,182.721,0.764884,502.198,187.615,0.866073,494.857,188.431,0.866508,560.93,179.458,0.813468,566.639,176.195,0.856749,573.981,173.748,0.820944,580.507,178.642,0.819735,573.981,183.536,0.864248,567.455,183.536,0.876174,520.144,277.343,0.765933,527.485,272.449,0.864165,536.458,267.555,0.835708,547.062,268.37,0.891565,554.404,266.739,0.847201,560.93,269.186,0.830947,562.561,276.527,0.855277,560.93,287.132,0.874223,554.404,294.473,0.917582,547.062,295.289,0.918517,534.827,294.473,0.891111,525.854,287.947,0.827963,533.195,276.527,0.78868,539.721,275.712,0.803903,547.062,276.527,0.911394,551.957,275.712,0.877526,556.035,275.712,0.899963,551.957,277.343,0.859989,547.062,278.159,0.875584,539.721,278.159,0.806934,496.488,179.458,0.884884,569.087,177.826,0.851403
483.739,247.187,0.474582,489.141,280.499,0.621611,496.343,312.01,0.659007,510.748,339.92,0.58305,536.858,363.329,0.510996,566.569,376.834,0.623472,598.98,383.136,0.637743,632.292,386.737,0.756798,661.103,383.136,0.779146,675.508,370.531,0.821459,677.309,348.924,0.772787,678.209,328.216,0.754327,680.91,306.608,0.760906,679.109,285.901,0.724438,677.309,266.994,0.764825,675.508,246.286,0.771216,669.206,228.28,0.680733,551.263,232.781,0.662192,562.067,218.376,0.809215,580.974,207.572,0.785773,599.881,205.772,0.825979,618.788,206.672,0.747317,641.296,204.871,0.810071,649.399,197.669,0.888227,656.601,193.167,0.82755,665.605,190.466,0.857534,671.907,192.267,0.77482,634.993,225.579,0.859172,641.296,239.984,0.873735,648.498,254.389,0.926076,655.701,269.695,0.89947,626.891,290.402,0.818593,639.495,290.402,0.876963,648.498,290.402,0.822698,654.801,285.901,0.805827,661.103,282.299,0.799742,580.074,239.084,0.812354,587.276,232.781,0.877138,595.379,230.981,0.85452,603.482,232.781,0.898711,596.279,237.283,0.881808,589.077,239.984,0.892655,644.897,222.878,0.819906,650.299,215.675,0.811137,660.203,212.074,0.895742,665.605,218.376,0.831625,661.103,224.679,0.862165,653.0,225.579,0.856021,617.887,327.316,0.890886,628.691,320.113,0.866967,639.495,313.811,0.871843,648.498,313.811,0.882968,653.9,311.11,0.867919,661.103,312.01,0.862226,663.804,313.811,0.773221,662.003,321.013,0.820474,659.302,327.316,0.828024,653.0,332.718,0.824733,641.296,333.618,0.89825,631.392,333.618,0.840815,625.09,327.316,0.843007,639.495,320.113,0.916557,648.498,319.213,0.866222,654.801,318.312,0.863059,661.103,314.711,0.799608,654.801,319.213,0.952173,649.399,320.113,0.861579,640.395,324.615,0.877337,589.977,233.682,0.956653,653.9,218.376,0.825958
459.119,225.437,0.640546,465.188,256.789,0.702084,473.279,288.142,0.665272,484.404,316.46,0.600851,508.676,337.699,0.528674,540.029,346.801,0.654476,572.392,352.869,0.735028,604.756,355.903,0.724152,636.108,353.88,0.79252,652.29,344.778,0.802699,660.381,323.539,0.739039,662.404,304.324,0.714916,662.404,281.062,0.76049,661.393,258.812,0.755298,660.381,237.573,0.746528,653.302,215.323,0.762548,648.245,197.119,0.675823,514.745,195.096,0.664434,523.847,179.926,0.813916,539.017,167.789,0.865452,557.222,166.778,0.849547,577.449,166.778,0.8,612.847,159.698,0.913293,620.938,154.641,0.874535,629.029,151.607,0.894587,637.12,152.619,0.839434,644.199,158.687,0.806154,600.711,183.971,0.835193,605.767,199.142,0.830658,613.858,213.301,0.831068,621.949,226.448,0.865737,596.665,247.687,0.952179,605.767,248.698,0.917933,617.904,248.698,0.860568,622.961,247.687,0.842748,629.029,242.63,0.823373,540.029,204.198,0.863939,548.12,197.119,0.874904,558.233,192.062,0.854244,569.358,198.13,0.852505,561.267,201.164,0.860088,550.142,206.221,0.866588,614.87,190.039,0.849784,621.949,182.96,0.941224,633.074,181.948,0.879023,638.131,187.005,0.857331,634.086,192.062,0.911503,623.972,191.051,0.912034,585.54,295.221,0.848833,597.677,282.073,0.913517,611.836,273.983,0.891521,619.927,274.994,0.908087,627.006,271.96,0.872943,635.097,274.994,0.854245,638.131,283.085,0.790303,636.108,292.187,0.833053,629.029,297.244,0.91677,620.938,298.255,0.850631,612.847,299.267,0.893579,599.699,297.244,0.850661,592.62,290.164,0.831959,611.836,282.073,0.888228,619.927,282.073,0.932738,627.006,281.062,0.92369,634.086,284.096,0.836342,628.017,287.13,0.895241,620.938,288.142,0.961769,611.836,289.153,0.982844,554.188,199.142,0.884202,628.017,183.971,0.912479
482.304,245.97,0.453966,485.955,277.0,0.646924,493.256,308.944,0.615242,507.859,334.498,0.598074,535.239,356.402,0.505179,565.357,371.005,0.650299,598.213,378.306,0.646186,631.069,384.695,0.794357,660.274,381.044,0.740997,673.964,370.092,0.830724,675.789,348.188,0.779373,676.702,326.284,0.760194,677.615,304.38,0.764615,676.702,283.389,0.743637,675.789,261.485,0.787712,673.964,240.494,0.734554,668.488,224.066,0.685353,547.103,229.542,0.618574,558.968,213.114,0.791443,575.396,203.074,0.800899,595.475,202.162,0.858881,615.553,202.162,0.767587,639.283,201.249,0.845836,646.584,194.86,0.933671,653.885,188.472,0.944134,662.099,187.559,0.88024,669.401,189.384,0.814912,631.069,220.415,0.874963,638.37,235.018,0.858819,645.671,250.533,0.86163,652.973,266.048,0.887484,625.593,284.302,0.804691,637.457,285.214,0.823379,646.584,284.302,0.862939,652.973,282.476,0.868719,659.361,277.0,0.791102,574.483,233.192,0.814569,581.785,230.454,0.829739,589.999,225.891,0.828985,598.213,230.454,0.84676,592.737,232.28,0.88285,583.61,235.018,0.801153,640.195,218.59,0.852661,647.497,211.288,0.87407,657.536,209.463,0.908291,663.012,216.764,0.839801,659.361,221.328,0.823542,649.322,222.24,0.806465,616.466,325.372,0.873364,625.593,318.07,0.85977,638.37,311.682,0.883,646.584,311.682,0.876878,652.973,307.118,0.824378,659.361,308.031,0.820109,662.099,311.682,0.838997,661.187,319.896,0.892466,657.536,326.284,0.834583,651.147,329.022,0.793054,639.283,331.76,0.877573,628.331,329.022,0.802694,623.767,323.546,0.791108,638.37,318.983,0.909,646.584,316.245,0.826675,652.973,312.594,0.890556,660.274,312.594,0.898727,653.885,317.158,0.880908,647.497,318.983,0.900391,638.37,320.808,0.920845,587.261,231.367,0.905309,651.147,215.852,0.754946
389.136,178.225,0.796784,397.727,201.42,0.75845,408.035,223.756,0.767284,419.203,245.233,0.69286,436.385,264.132,0.791897,457.862,275.3,0.748834,483.634,283.032,0.808161,506.829,286.468,0.811241,532.601,283.891,0.860689,548.064,276.159,0.785957,558.373,259.837,0.780721,566.105,243.515,0.828245,567.823,228.051,0.839256,569.541,210.011,0.781215,568.682,193.688,0.823444,567.823,174.789,0.817678,566.105,158.467,0.742521,436.385,127.54,0.628169,444.116,119.808,0.747795,457.003,112.936,0.81236,470.748,109.499,0.786014,484.493,106.922,0.754549,522.292,104.345,0.666682,527.446,100.05,0.724209,533.46,98.3316,0.781182,540.332,98.3316,0.755743,547.205,99.1906,0.620327,511.124,127.54,0.704709,514.56,142.144,0.777674,520.574,155.03,0.838377,526.587,167.916,0.883194,505.111,189.393,0.852082,512.842,193.688,0.935718,524.01,194.548,0.862548,530.883,192.829,0.82298,535.178,188.534,0.856198,452.707,146.44,0.829952,458.721,139.567,0.931019,470.748,136.131,0.90202,477.62,141.285,0.857082,470.748,147.299,0.996657,463.016,149.017,0.87835,526.587,134.413,0.907809,533.46,128.399,0.902522,543.769,126.681,0.88825,551.5,132.694,0.866355,544.628,138.708,0.89801,534.319,138.708,0.926356,491.365,228.051,0.854102,499.956,216.883,0.844663,511.983,209.152,0.951169,524.869,209.152,0.881872,533.46,208.293,0.951566,541.191,214.306,0.884333,546.346,222.897,0.864743,545.487,230.629,0.865132,539.473,239.219,0.880221,526.587,242.656,0.911211,512.842,242.656,0.912956,501.674,236.642,0.899973,500.815,226.333,0.669324,512.842,220.32,0.818942,525.728,216.883,0.878257,533.46,216.883,0.909713,539.473,222.038,0.910882,533.46,228.051,0.890429,525.728,229.769,0.874842,512.842,229.769,0.907717,464.734,140.426,0.988225,539.473,132.694,0.995226
477.202,243.397,0.554062,483.756,275.229,0.641369,491.246,307.062,0.640741,506.226,333.277,0.646531,532.441,354.81,0.518803,565.209,366.045,0.609502,597.042,370.726,0.663401,631.683,373.535,0.691517,661.643,369.79,0.761266,675.687,355.746,0.780923,678.495,337.958,0.720626,678.495,317.36,0.755587,680.368,295.827,0.770266,678.495,275.229,0.747916,676.623,255.568,0.741766,671.005,234.971,0.715335,663.515,219.054,0.615453,540.867,222.799,0.626033,551.166,205.947,0.832487,568.018,195.648,0.772848,588.615,190.967,0.852862,608.277,191.903,0.742762,633.555,189.094,0.820753,641.045,182.541,0.929272,647.599,176.923,0.908929,655.089,175.987,0.929186,662.579,176.923,0.839159,625.129,211.564,0.886539,632.619,225.608,0.881191,641.045,239.652,0.897845,648.535,254.632,0.924164,619.512,276.165,0.83263,631.683,277.102,0.819484,641.045,276.165,0.823962,648.535,272.42,0.892565,655.089,266.803,0.86305,570.827,227.481,0.85755,576.444,220.927,0.872651,585.807,219.054,0.856704,594.233,220.927,0.876139,587.679,225.608,0.874411,579.253,227.481,0.918748,637.3,211.564,0.852348,642.918,204.074,0.855837,653.217,200.329,0.863887,658.834,205.947,0.847811,654.153,212.501,0.923109,645.727,212.501,0.900505,608.277,312.679,0.842296,619.512,305.189,0.870774,632.619,301.444,0.90114,641.982,301.444,0.87381,648.535,295.827,0.936734,655.089,296.763,0.936125,662.579,300.508,0.855671,657.898,307.062,0.804689,653.217,310.807,0.843361,645.727,315.488,0.807653,633.555,317.36,0.911934,621.384,317.36,0.86861,615.767,310.807,0.835765,633.555,306.125,0.885401,641.982,304.253,0.896102,648.535,302.38,0.970554,656.025,302.38,0.918403,648.535,303.317,0.929643,642.918,306.125,0.849043,633.555,308.934,0.926543,581.125,220.927,0.920694,647.599,205.947,0.883148
430.537,180.361,0.74304,436.561,207.901,0.754903,443.446,234.579,0.737745,453.773,257.816,0.71128,471.846,277.61,0.742222,498.525,290.519,0.69716,525.203,299.986,0.758071,552.743,306.87,0.800137,576.84,305.149,0.824548,588.888,292.24,0.812678,593.191,272.446,0.748464,596.634,257.816,0.897589,600.076,241.464,0.737921,600.937,223.392,0.750781,602.658,207.04,0.757499,602.658,189.828,0.680495,601.797,174.337,0.610425,499.385,146.798,0.67302,511.434,139.052,0.780299,521.761,133.889,0.853631,534.67,133.028,0.907016,547.579,133.889,0.860861,575.119,133.889,0.688182,581.143,130.446,0.743835,587.167,127.004,0.825243,592.331,126.143,0.788193,598.355,125.282,0.741698,568.234,149.379,0.743233,575.119,163.149,0.744128,582.003,176.058,0.803225,588.888,189.828,0.835221,560.488,208.761,0.874143,569.094,212.204,0.823481,581.143,214.786,0.822958,586.307,211.343,0.788551,588.888,208.761,0.821686,517.458,157.986,0.843202,522.622,154.543,0.933343,529.506,153.682,0.859634,535.531,154.543,0.883728,529.506,159.707,0.903747,523.482,160.567,0.914669,580.282,147.658,0.833609,583.725,146.798,0.835611,589.749,146.798,0.818028,595.773,147.658,0.771783,589.749,150.24,0.748407,584.585,151.961,0.746633,544.137,244.907,0.877806,554.464,237.161,0.937738,567.373,230.276,1.00409,581.143,230.276,1.02802,588.028,230.276,0.973419,593.191,236.301,0.857443,589.749,244.046,0.779323,590.61,253.513,0.816309,588.888,263.84,0.859298,581.143,269.864,0.811793,567.373,268.143,0.8004,553.603,258.676,0.907201,551.882,246.628,0.699666,566.513,238.883,0.857696,578.561,238.022,0.881503,583.725,238.022,0.844424,587.167,243.186,0.796054,584.585,250.931,0.800724,577.7,256.095,0.774825,565.652,254.373,0.776246,526.064,154.543,1.0144,587.167,147.658,0.830887
485.052,237.371,0.588254,491.56,268.052,0.676935,499.927,297.802,0.66343,515.732,324.764,0.609281,543.624,342.428,0.591415,573.375,356.374,0.635627,604.055,363.812,0.728072,634.735,368.46,0.750005,663.557,365.671,0.788991,679.362,356.374,0.794961,685.87,334.991,0.720422,686.799,312.678,0.722474,686.799,292.224,0.757524,685.87,272.7,0.71827,682.151,251.317,0.71107,678.432,229.933,0.731742,671.924,212.269,0.630672,546.413,212.269,0.616716,559.429,195.534,0.780045,575.234,186.237,0.855605,595.688,184.378,0.838795,613.352,184.378,0.762056,642.173,178.799,0.854377,649.611,173.221,0.879893,657.049,170.432,0.93315,664.486,170.432,0.882004,671.924,172.291,0.788183,632.876,202.042,0.851773,639.384,215.988,0.847213,646.822,230.863,0.893818,654.259,245.739,0.891104,626.368,267.122,0.951582,635.665,268.052,0.890005,648.681,268.052,0.877149,656.119,264.333,0.822605,660.767,260.614,0.846446,575.234,218.777,0.854286,582.672,214.128,0.889173,591.039,209.48,0.846125,599.406,214.128,0.83597,592.898,216.917,0.850744,583.601,220.636,0.850123,642.173,203.902,0.86708,649.611,197.394,0.874677,660.767,194.604,0.889843,666.346,201.112,0.880726,661.697,207.62,0.902912,651.47,207.62,0.910675,616.141,307.099,0.853185,627.298,297.802,0.960155,640.314,292.224,0.837911,648.681,292.224,0.892773,655.189,289.435,0.874896,662.627,290.365,0.869254,666.346,295.943,0.771295,664.486,304.31,0.83113,657.978,308.959,0.802025,649.611,311.748,0.85233,641.243,312.678,0.940338,627.298,311.748,0.924604,624.509,305.24,0.841985,641.243,298.732,0.854383,648.681,297.802,0.921618,655.189,296.873,0.89192,662.627,296.873,0.845155,656.119,299.662,0.806154,649.611,303.381,0.856609,641.243,304.31,0.922023,587.32,215.058,0.879128,654.259,200.183,0.848976
612.33,177.849,0.705274,625.295,202.051,0.696171,639.988,227.117,0.63046,653.818,249.59,0.559395,673.698,269.47,0.668263,694.442,282.435,0.630567,719.508,289.349,0.643516,742.845,291.078,0.663137,763.589,285.892,0.643938,771.368,274.656,0.534777,772.232,259.097,0.528149,780.876,236.625,0.362099,780.876,215.88,0.421904,778.283,200.322,0.40047,773.961,181.307,0.469944,767.911,166.613,0.5419,756.674,153.648,0.536742,684.07,132.039,0.771746,694.442,124.26,0.864486,708.271,119.074,0.857253,722.965,119.939,0.847233,735.93,125.989,0.862569,749.76,126.853,0.536662,750.624,123.396,0.477253,749.76,121.667,0.296762,749.76,123.396,0.181675,737.659,125.989,0.359317,749.76,146.733,0.725921,757.539,158.834,0.740382,765.318,172.663,0.691274,774.825,186.493,0.701629,748.031,202.051,0.858887,757.539,202.915,0.862496,766.182,204.644,0.818156,771.368,201.187,0.777258,774.825,198.594,0.597027,698.764,158.834,0.806982,706.543,151.919,0.864476,716.05,150.191,0.838605,722.965,154.512,0.772961,716.05,159.698,0.923226,707.407,159.698,0.848059,748.031,149.326,0.428835,748.031,146.733,0.48737,749.76,145.869,0.395034,747.167,147.598,0.32925,749.76,151.919,0.401427,748.031,151.919,0.446141,735.066,240.082,0.797782,748.031,227.981,0.864177,760.132,221.066,0.784695,768.775,221.066,0.813264,773.097,217.609,0.700244,776.554,221.066,0.541881,775.69,227.117,0.432363,777.418,234.896,0.634378,776.554,241.811,0.632579,771.368,243.539,0.695737,763.589,244.404,0.708837,749.76,243.539,0.836862,739.388,236.625,0.819767,760.996,228.846,0.820639,768.775,227.981,0.797101,772.232,227.981,0.697659,773.961,227.117,0.513519,772.232,228.846,0.683617,768.775,229.71,0.736887,760.996,231.439,0.747496,710.0,152.784,0.856671,748.031,148.462,0.436462
414.238,180.132,0.731668,417.483,206.902,0.81805,423.161,232.861,0.852474,430.462,258.008,0.777365,444.253,277.478,0.750483,467.778,294.513,0.66545,488.87,308.304,0.758909,514.829,317.227,0.848602,540.788,317.227,0.807997,554.578,309.926,0.772803,562.69,291.268,0.760153,572.425,275.855,0.776068,578.915,258.82,0.806996,584.593,240.162,0.777686,590.272,220.693,0.687585,591.083,203.657,0.509994,590.272,186.622,0.390419,477.513,155.795,0.579382,489.681,150.117,0.659213,502.66,147.683,0.759944,518.885,144.438,0.739731,532.675,145.25,0.707144,558.634,150.117,0.65131,565.124,148.494,0.776599,572.425,147.683,0.763617,579.726,146.872,0.6072,587.838,147.683,0.52288,547.277,172.831,0.718106,552.145,189.055,0.755653,553.767,206.902,0.851211,557.823,223.937,0.794574,527.808,232.05,0.910012,539.165,236.106,0.817693,550.522,239.351,0.863034,558.634,238.539,0.877265,564.313,233.672,0.793619,491.303,174.453,0.898574,498.604,172.02,0.816872,505.905,170.397,0.754453,510.773,174.453,0.778709,505.094,175.265,0.846614,498.604,175.265,0.850915,559.446,172.831,0.75161,565.935,168.775,0.73112,572.425,167.964,0.745872,578.103,172.831,0.672827,572.425,175.265,0.70905,565.935,175.265,0.709318,509.961,259.631,0.843708,525.375,258.008,0.837262,538.354,253.952,0.828061,548.9,257.197,0.892328,556.201,253.141,0.83894,561.879,256.386,0.845829,565.935,260.442,0.873189,561.068,268.554,0.855961,556.201,271.799,0.880416,547.277,273.422,0.845606,535.109,271.799,0.838123,522.13,266.932,0.814477,519.696,260.442,0.717051,538.354,262.065,0.767456,548.9,262.876,0.860261,554.578,261.253,0.876578,560.257,260.442,0.937728,554.578,262.065,0.871096,548.9,262.876,0.857048,538.354,261.253,0.779146,501.038,173.642,0.959298,567.558,171.208,0.642395
501.162,218.144,0.523142,504.949,253.17,0.639599,512.522,284.409,0.669868,527.669,309.969,0.608713,551.335,331.742,0.547701,583.521,344.995,0.609519,617.601,351.622,0.67759,648.84,354.462,0.754925,678.187,353.515,0.800861,693.333,343.102,0.783361,698.066,322.276,0.706124,699.013,300.502,0.744839,699.013,278.729,0.760602,695.226,260.743,0.716506,694.28,238.97,0.789227,692.386,218.144,0.731004,685.76,201.104,0.710938,566.482,194.477,0.632273,577.841,179.331,0.796703,594.881,170.811,0.861682,612.868,168.918,0.795667,632.747,170.811,0.815508,658.307,168.918,0.734942,664.933,163.238,0.865003,671.56,160.398,0.888273,679.133,158.505,0.876077,685.76,163.238,0.846219,649.787,188.797,0.819015,656.414,202.051,0.85848,663.987,217.197,0.931051,672.507,231.397,0.917646,643.16,254.116,0.835389,655.467,254.116,0.869392,664.933,254.116,0.81499,671.56,252.223,0.807483,678.187,247.49,0.777296,592.988,203.944,0.843682,601.508,199.211,0.835924,610.028,195.424,0.881652,618.547,200.157,0.861997,610.974,203.944,0.847705,602.454,207.73,0.865024,659.254,192.584,0.827621,664.933,185.957,0.91488,674.4,185.957,0.859191,679.133,190.691,0.808762,673.453,194.477,0.830949,665.88,194.477,0.844656,628.014,292.929,0.924718,641.267,285.356,0.942619,654.52,281.569,0.811586,664.933,279.676,0.840082,670.613,277.783,0.893586,677.24,277.783,0.849502,679.133,283.463,0.792982,678.187,289.143,0.810167,672.507,291.983,0.856201,665.88,293.876,0.809533,655.467,296.716,0.870609,641.267,295.769,0.901167,638.427,291.983,0.76857,654.52,286.303,0.823222,664.933,285.356,0.84735,670.613,284.409,0.878323,674.4,284.409,0.828181,670.613,285.356,0.851872,664.933,285.356,0.851235,654.52,288.196,0.804484,604.348,201.104,0.87157,668.72,187.851,0.812689
481.044,250.827,0.411293,483.766,282.579,0.611809,490.116,312.517,0.662512,504.632,340.64,0.588353,528.219,364.227,0.527811,559.971,378.742,0.574458,592.63,386.907,0.671005,628.918,392.35,0.77608,658.855,385.093,0.760571,671.556,371.485,0.776731,673.37,349.712,0.770097,674.277,327.939,0.735468,676.092,306.167,0.736734,673.37,285.301,0.735028,672.463,265.343,0.775782,670.649,244.477,0.74969,664.298,225.426,0.711016,549.084,231.776,0.664081,559.063,217.261,0.792564,576.3,208.189,0.801281,593.537,204.56,0.839513,613.495,207.282,0.785954,636.175,204.56,0.825325,643.433,197.303,0.888027,651.598,194.581,0.820694,660.669,190.952,0.812932,667.02,195.488,0.794057,628.918,224.519,0.860106,636.175,239.034,0.874813,644.34,253.549,0.898802,652.505,268.064,0.888533,628.01,289.837,0.817463,636.175,289.837,0.845935,647.969,288.023,0.772937,653.412,283.487,0.828434,657.948,279.858,0.76814,574.486,239.034,0.859958,580.836,232.683,0.873261,590.815,230.869,0.848794,598.98,232.683,0.869297,591.722,239.034,0.919764,583.558,239.941,0.910001,637.082,222.704,0.809535,643.433,214.54,0.850589,653.412,210.911,0.871441,658.855,217.261,0.871729,656.133,223.612,0.857917,646.154,224.519,0.845616,611.681,331.568,0.812683,622.567,322.496,0.841407,636.175,316.146,0.845488,648.876,313.424,0.842394,652.505,311.61,0.825896,657.948,311.61,0.84031,661.577,314.331,0.738654,662.484,325.218,0.796494,657.948,332.475,0.855352,650.69,335.197,0.846009,638.897,337.918,0.822321,625.289,334.29,0.819989,620.753,327.939,0.760526,636.175,322.496,0.821398,648.876,319.774,0.878373,652.505,318.867,0.851916,657.041,317.96,0.846274,654.319,320.682,0.844533,649.783,325.218,0.905739,636.175,327.032,0.907496,585.372,233.591,0.881334,647.062,217.261,0.77779
388.042,176.341,0.792469,398.485,199.839,0.727435,407.188,223.337,0.802503,418.502,245.094,0.722922,435.038,263.371,0.755497,457.666,273.814,0.77117,483.775,279.906,0.855153,506.403,281.647,0.813198,532.512,279.906,0.849559,547.307,271.203,0.770015,559.491,257.279,0.790653,567.324,241.613,0.769971,570.805,225.077,0.777963,573.416,210.282,0.813822,569.935,192.876,0.783904,568.194,175.47,0.820356,565.583,157.194,0.715528,435.908,127.604,0.649808,443.741,119.771,0.743647,455.925,113.679,0.827347,469.85,109.328,0.777052,483.775,106.717,0.771088,522.938,104.976,0.625533,527.29,102.365,0.670294,533.382,99.7542,0.745656,540.344,99.7542,0.731019,547.307,99.7542,0.585375,510.754,129.344,0.693453,513.365,144.14,0.775158,519.457,157.194,0.822645,525.549,171.989,0.851356,504.662,190.265,0.925659,512.495,195.487,0.920761,523.809,196.358,0.86028,531.641,192.876,0.809552,535.123,189.395,0.814426,454.185,147.621,0.820989,458.536,139.788,0.889765,469.85,135.437,0.92309,476.812,141.529,0.875115,470.72,147.621,1.00568,462.017,149.361,0.920303,526.42,134.566,0.928196,533.382,128.474,0.923226,542.955,127.604,0.89577,551.658,133.696,0.85724,544.696,138.047,0.868954,534.252,138.918,0.888616,490.737,225.077,0.902516,502.051,217.245,0.875192,512.495,211.153,0.965695,525.549,210.282,0.909272,534.252,208.542,0.864982,545.566,211.153,0.930271,551.658,218.115,0.811186,547.307,228.559,0.908325,539.474,235.521,0.9262,527.29,238.132,0.892102,514.235,238.132,0.885965,503.792,232.04,0.875662,504.662,224.207,0.706094,513.365,218.115,0.874315,525.549,217.245,0.91233,534.252,217.245,0.93469,541.215,218.115,0.836867,534.252,223.337,0.885634,526.42,225.077,0.904292,514.235,225.077,0.849088,463.758,141.529,0.99959,539.474,132.826,0.955513
441.279,183.285,0.650771,447.866,212.927,0.67058,453.63,239.275,0.729167,464.334,263.153,0.666435,482.448,281.267,0.704348,507.973,297.734,0.684646,534.321,305.968,0.784724,561.492,312.555,0.845113,587.84,309.262,0.752098,600.191,298.558,0.789317,602.661,279.62,0.804392,606.778,265.623,0.847563,611.718,249.155,0.723481,613.365,233.511,0.777289,615.011,217.867,0.723684,613.365,200.576,0.586128,610.895,187.402,0.459767,517.853,155.291,0.555212,527.734,150.35,0.702359,540.084,147.88,0.817334,553.258,147.057,0.852748,565.609,147.88,0.788075,594.427,146.233,0.342082,605.131,140.47,0.380377,607.601,136.353,0.419255,612.541,134.706,0.430421,615.011,135.53,0.433459,587.017,166.818,0.604419,592.78,180.815,0.758622,598.544,198.106,0.778455,601.014,212.103,0.856383,570.549,222.807,0.818133,580.43,226.924,0.902529,591.957,227.747,0.80262,598.544,226.924,0.764497,602.661,224.454,0.675451,527.734,168.465,0.837381,534.321,162.701,0.851233,544.201,161.878,0.822294,550.788,167.641,0.809509,542.555,173.405,0.896757,534.321,173.405,0.949876,606.778,160.231,0.561294,612.541,155.291,0.658449,616.658,154.467,0.650298,619.952,159.407,0.619357,615.011,161.054,0.668829,612.541,161.054,0.555409,551.612,254.095,0.843489,565.609,247.508,0.870155,578.783,242.568,0.891903,591.134,243.392,0.874655,597.721,240.921,0.883599,601.837,245.862,0.895635,602.661,252.449,0.855462,601.837,259.859,0.878384,599.367,266.446,0.952494,591.957,270.563,0.795031,577.136,268.093,0.803649,562.315,263.976,0.832338,565.609,253.272,0.650942,578.783,252.449,0.870608,590.31,252.449,0.870506,594.427,251.625,0.879226,599.367,252.449,0.970713,594.427,253.272,0.972728,591.134,254.095,0.890767,578.783,254.095,0.803465,539.261,166.818,0.910404,613.365,157.761,0.715204
